     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X  10   X   X   X   X  24   X   X   X   X   X   X   X  18   X  49   3   X   X   X   X   X   X   X   X  73   X   X   X 
 V1  10   X   X   X   X  79   X  17   X   X   8  81   X   X   X   X   X   X   X  84   X   X  40   X   X   X   X   X   X   X 
 V2   X   X   X   X   X   X  22   X   X  85   X   X   X  34   X  43   X  32   X   X  47   X   X  65   X   X   X  13   X   X 
 V3   X   X   X   X  10   X   X   X   X   X   X   X   X  47   X   X   X  15   X   X   X  36  86   X  87   1  10   X  89   X 
 V4   X   X   X  10   X   X   X   X   X   X   X   X  44   X   X   6   X   X   X   X  29   X  51   X   X   X   X   X   X   X 
 V5   X  79   X   X   X   X  48   X   X   X   X   X   X   X   X   X   X   X  41   X   X   X   X   X  27   X   X   X   X  19 
 V6  24   X  22   X   X  48   X   X  58   X   X   X   X  91   X   X   X  28  23   X   X   X   X   X   X   X   X   X   X  12 
 V7   X  17   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V8   X   X   X   X   X   X  58   X   X   X   X   X   X  72   X   X   X   X   X   X   X   X   X   X   X   X  55   X  37  57 
 V9   X   X  85   X   X   X   X   X   X   X   X   X  59   X   X  33   X   X  88  73   X   X   X   X   X  17  44   X   X   X 
V10   X   8   X   X   X   X   X   X   X   X   X   X   X   X  20   X  23   X  81   X  31   X  21   6   X   X   X   X   X  61 
V11   X  81   X   X   X   X   X   X   X   X   X   X   X  43   X   X   3   X   X   X   X   X   X   X   X   X   X   X   X   X 
V12   X   X   X   X  44   X   X   X   X  59   X   X   X   X   X   X   X   X   X  91   X  38   X   X   X   X  77   X   X   X 
V13   X   X  34  47   X   X  91   X  72   X   X  43   X   X   X   X   X   X  97  12  17   X   X   X   X   X   X   X   X  44 
V14  18   X   X   X   X   X   X   X   X   X  20   X   X   X   X   6   X  39  67   X  22   X   X   X  73   X  25  83   X  57 
V15   X   X  43   X   6   X   X   X   X  33   X   X   X   X   6   X   X   X   X   X   X   X   X   X   X   X  51   X   X   X 
V16  49   X   X   X   X   X   X   X   X   X  23   3   X   X   X   X   X   X  99   X   X   X  26   X   X  80   X   X   X   X 
V17   3   X  32  15   X   X  28   X   X   X   X   X   X   X  39   X   X   X   X   X   X  92   X   X  93   X   X  49   X   X 
V18   X   X   X   X   X  41  23   X   X  88  81   X   X  97  67   X  99   X   X   X   8  27   X   X   X  34   X   X  52   2 
V19   X  84   X   X   X   X   X   X   X  73   X   X  91  12   X   X   X   X   X   X   X   X   X  67  34   X  82   X   X   X 
V20   X   X  47   X  29   X   X   X   X   X  31   X   X  17  22   X   X   X   8   X   X   X   X   X   X   X   X  68  34   X 
V21   X   X   X  36   X   X   X   X   X   X   X   X  38   X   X   X   X  92  27   X   X   X   X   X   X   X   X   X   X   X 
V22   X  40   X  86  51   X   X   X   X   X  21   X   X   X   X   X  26   X   X   X   X   X   X  31   X 100   X  47  50   X 
V23   X   X  65   X   X   X   X   X   X   X   6   X   X   X   X   X   X   X   X  67   X   X  31   X   X   X  21   X   X   X 
V24   X   X   X  87   X  27   X   X   X   X   X   X   X   X  73   X   X  93   X  34   X   X   X   X   X   X   X 100  62   X 
V25   X   X   X   1   X   X   X   X   X  17   X   X   X   X   X   X  80   X  34   X   X   X 100   X   X   X   X   X   X   X 
V26  73   X   X  10   X   X   X   X  55  44   X   X  77   X  25  51   X   X   X  82   X   X   X  21   X   X   X   X   X   X 
V27   X   X  13   X   X   X   X   X   X   X   X   X   X   X  83   X   X  49   X   X  68   X  47   X 100   X   X   X   X   X 
V28   X   X   X  89   X   X   X   X  37   X   X   X   X   X   X   X   X   X  52   X  34   X  50   X  62   X   X   X   X   X 
V29   X   X   X   X   X  19  12   X  57   X  61   X   X  44  57   X   X   X   2   X   X   X   X   X   X   X   X   X   X   X 
(V0-V17,3) (V0-V1,10) (V1-V10,8) (V10-V23,6) (V17-V3,15) (V3-V25,1) (V3-V4,10) (V4-V15,6) (V15-V14,6) (V3-V26,10) (V1-V7,17) (V25-V9,17) (V10-V22,21) (V14-V20,22) (V20-V18,8) (V18-V29,2) (V29-V6,12) (V20-V13,17) (V13-V19,12) (V29-V5,19) (V6-V2,22) (V2-V27,13) (V10-V16,23) (V16-V11,3) (V18-V21,27) (V5-V24,27) (V20-V28,34) (V28-V8,37) (V21-V12,38) 最小生成树总权值为446
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X  37   X   X  20   X   7   3   X   X   X   X  76   X   X   X   X  79   X   X   X   X  68   X  83   X   X   X 
 V1   X   X  98  20  38   X   X   X   X   X   X   X   X   X  59   X   X   X   9  92   X   X  73   X   X   X   X   X  69  70 
 V2   X  98   X   X  91   X  98   X   X   X   X  33   X   X   X   X  14   X   X   X   X   X   X   X   X   X   X  67   X   X 
 V3  37  20   X   X   X   X  78   X   X  56   X   X   X  23   X  31   X   X   X   X   X   X   X   X   X   X   X   X   X  99 
 V4   X  38  91   X   X   X   X   X   X   X  81   X  52   X   X   X   X   X  70   X  53  42   X  24   X   X  81  18   X   X 
 V5   X   X   X   X   X   X  80  64   X  66  70   X   X   X   X   X 100   X   X   X   4  68   X   X   X   X  22   X   X  14 
 V6  20   X  98  78   X  80   X   X   X   X  91   X   X   X   X   X   X  74   X   X   X   X   X   X   X   X   X   X   X   X 
 V7   X   X   X   X   X  64   X   X   X  32   X  18   X   X   X   X   X   X   X   X   X   X  48   X   X   X   X   X   X  86 
 V8   7   X   X   X   X   X   X   X   X   X   X  27   X   X   X   X  78   X   X   X   X   X   X   X   7  38   X   X  40   X 
 V9   3   X   X  56   X  66   X  32   X   X   X   X  65   X   X  71   X  82   X  49   X   X   X  83  72   X   X   X  30   X 
V10   X   X   X   X  81  70  91   X   X   X   X   X   X   X   X   X  31   X   X   X   X  66   X   X  77   X   X  55   X   X 
V11   X   X  33   X   X   X   X  18  27   X   X   X   X   X   X   X   X   X   X  85   X   8   X  12   X   X   X   X   X  69 
V12   X   X   X   X  52   X   X   X   X  65   X   X   X   X   X   X   X   X   X   X  29   X   X   X   X   X   X   X  13   X 
V13   X   X   X  23   X   X   X   X   X   X   X   X   X   X   X   X   X   X  13   X   X   X   X   X   X   X   X   X   X  75 
V14  76  59   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  72   X  45  99   X   X  32   X   X  11   X  80 
V15   X   X   X  31   X   X   X   X   X  71   X   X   X   X   X   X  88   X   X   X   X  73   X  86   X   X   X   X   X   X 
V16   X   X  14   X   X 100   X   X  78   X  31   X   X   X   X  88   X   X  19   X   X   X   X   X  28   X   X   X   X   X 
V17   X   X   X   X   X   X  74   X   X  82   X   X   X   X   X   X   X   X   X  68   X   X   X   X   X   X   X   X   X   X 
V18   X   9   X   X  70   X   X   X   X   X   X   X   X  13  72   X  19   X   X   X   X   X   3  41   X   X   X   X   X   X 
V19  79  92   X   X   X   X   X   X   X  49   X  85   X   X   X   X   X  68   X   X   X   X   X  85   X   X  13   X   X   X 
V20   X   X   X   X  53   4   X   X   X   X   X   X  29   X  45   X   X   X   X   X   X   X   X   X   X   X   X   X   X  56 
V21   X   X   X   X  42  68   X   X   X   X  66   8   X   X  99  73   X   X   X   X   X   X   X   X  33  38   X   X   X   X 
V22   X  73   X   X   X   X   X  48   X   X   X   X   X   X   X   X   X   X   3   X   X   X   X   X   X   X   X   X   X  33 
V23   X   X   X   X  24   X   X   X   X  83   X  12   X   X   X  86   X   X  41  85   X   X   X   X  52   X  33   X   X   X 
V24  68   X   X   X   X   X   X   X   7  72  77   X   X   X  32   X  28   X   X   X   X  33   X  52   X   X   X  25 100   X 
V25   X   X   X   X   X   X   X   X  38   X   X   X   X   X   X   X   X   X   X   X   X  38   X   X   X   X   X   X   X  65 
V26  83   X   X   X  81  22   X   X   X   X   X   X   X   X   X   X   X   X   X  13   X   X   X  33   X   X   X   X   X   4 
V27   X   X  67   X  18   X   X   X   X   X  55   X   X   X  11   X   X   X   X   X   X   X   X   X  25   X   X   X   X   X 
V28   X  69   X   X   X   X   X   X  40  30   X   X  13   X   X   X   X   X   X   X   X   X   X   X 100   X   X   X   X   X 
V29   X  70   X  99   X  14   X  86   X   X   X  69   X  75  80   X   X   X   X   X  56   X  33   X   X  65   4   X   X   X 
(V0-V9,3) (V0-V8,7) (V8-V24,7) (V0-V6,20) (V24-V27,25) (V27-V14,11) (V27-V4,18) (V4-V23,24) (V23-V11,12) (V11-V21,8) (V11-V7,18) (V24-V16,28) (V16-V2,14) (V16-V18,19) (V18-V22,3) (V18-V1,9) (V18-V13,13) (V1-V3,20) (V9-V28,30) (V28-V12,13) (V12-V20,29) (V20-V5,4) (V5-V29,14) (V29-V26,4) (V26-V19,13) (V16-V10,31) (V3-V15,31) (V8-V25,38) (V19-V17,68) 最小生成树总权值为534
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X   X  17   X   X   X   X   X   X   X   X   X   X  65  84   X   X   X   X   X   X   X   X   X   X   X 
 V1   X   X   X  35   X   X   X   X   X   X   X   8   X   X   X  29   X   X  51   X  61  52   X  20   X   X   X   X  14  72 
 V2   X   X   X   X   X   X   X   X   X  45   X   X   X   X   X  99   X  28   X   X   X  92   X   X  65  79   X  27   X   X 
 V3   X  35   X   X   X  96   X   X   X  87   X  24   X   X   X  88   X   X  21   X   X   X   X   X  22  52   X   X   X   X 
 V4   X   X   X   X   X   X   X   X  54   X  69   X   X   X   X   X  51   X   X   X   X  66   X  40   X   X   X  42   X   X 
 V5   X   X   X  96   X   X  57   X  93   X   X   X  73   X   X   5   X   X   X   X   X   X   X   X   X   X   X   X   X  93 
 V6  17   X   X   X   X  57   X   X   X  86   X   X   X   X   X   X   X  37   X   X   X   X   X   X   X  40   X   X   X   X 
 V7   X   X   X   X   X   X   X   X   X   X   X  35   X   X   X   X   X  86   X   X   X  97   1   X   X   X  87   X  21   X 
 V8   X   X   X   X  54  93   X   X   X  45   X   X  91   X   3   X  86   X   X  90   X   X   9   X   X  61   X   X   X   X 
 V9   X   X  45  87   X   X  86   X  45   X  40  88   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
V10   X   X   X   X  69   X   X   X   X  40   X   X   X  83   X  15  36   X   X   X   X   X   X   X   X   X  47  81   X   X 
V11   X   8   X  24   X   X   X  35   X  88   X   X   X   X   X   X   X  37   X   X   X   X  10   X  88   X   X   X   X   X 
V12   X   X   X   X   X  73   X   X  91   X   X   X   X   X   X   X   X   X   X  50   X   X   X  84   X   X   X   X   X  33 
V13   X   X   X   X   X   X   X   X   X   X  83   X   X   X   X   X  32  14  98   X   X   X   X   X   X   X   X   X   X   X 
V14   X   X   X   X   X   X   X   X   3   X   X   X   X   X   X   X   X  57  24   X   X  40   X   X   X   X   X   X  30   X 
V15   X  29  99  88   X   5   X   X   X   X  15   X   X   X   X   X  38   X   X   X   X   X   X   X   X   X   X   X   X  73 
V16   X   X   X   X  51   X   X   X  86   X  36   X   X  32   X  38   X  12   4   X   X  61   X   X  68   X   X   X  77  61 
V17  65   X  28   X   X   X  37  86   X   X   X  37   X  14  57   X  12   X  98   X   X  60   X   X   X   X  29   X   X   X 
V18  84  51   X  21   X   X   X   X   X   X   X   X   X  98  24   X   4  98   X   X   X  17   X  70   X  45   X  37  38   X 
V19   X   X   X   X   X   X   X   X  90   X   X   X  50   X   X   X   X   X   X   X   X   X   X   X  10   X   X   X   X   X 
V20   X  61   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  59   X   X 
V21   X  52  92   X  66   X   X  97   X   X   X   X   X   X  40   X  61  60  17   X   X   X   X   X   X  65   X  18  69   X 
V22   X   X   X   X   X   X   X   1   9   X   X  10   X   X   X   X   X   X   X   X   X   X   X  79   X   X   X   X   X   X 
V23   X  20   X   X  40   X   X   X   X   X   X   X  84   X   X   X   X   X  70   X   X   X  79   X  22   X   X  40   X  27 
V24   X   X  65  22   X   X   X   X   X   X   X  88   X   X   X   X  68   X   X  10   X   X   X  22   X   X   X   X   X   4 
V25   X   X  79  52   X   X  40   X  61   X   X   X   X   X   X   X   X   X  45   X   X  65   X   X   X   X   X   X   X  83 
V26   X   X   X   X   X   X   X  87   X   X  47   X   X   X   X   X   X  29   X   X   X   X   X   X   X   X   X   X   X   X 
V27   X   X  27   X  42   X   X   X   X   X  81   X   X   X   X   X   X   X  37   X  59  18   X  40   X   X   X   X   X   X 
V28   X  14   X   X   X   X   X  21   X   X   X   X   X   X  30   X  77   X  38   X   X  69   X   X   X   X   X   X   X   X 
V29   X  72   X   X   X  93   X   X   X   X   X   X  33   X   X  73  61   X   X   X   X   X   X  27   4  83   X   X   X   X 
(V0-V6,17) (V6-V17,37) (V17-V16,12) (V16-V18,4) (V17-V13,14) (V18-V21,17) (V21-V27,18) (V18-V3,21) (V3-V24,22) (V24-V29,4) (V24-V19,10) (V24-V23,22) (V23-V1,20) (V1-V11,8) (V11-V22,10) (V22-V7,1) (V22-V8,9) (V8-V14,3) (V1-V28,14) (V27-V2,27) (V1-V15,29) (V15-V5,5) (V15-V10,15) (V17-V26,29) (V29-V12,33) (V23-V4,40) (V10-V9,40) (V6-V25,40) (V27-V20,59) 最小生成树总权值为580
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X  58  92   X   X   X   X  33  77  81   X   X   X   X  85   X   X   X   X  96  62   X   X   X   X   X   X   X   X 
 V1   X   X   X   X   X   X  75   X   X   X   X   X   X   X   X  76   X   X   X   X   X   X   X   X  44   X   X   X   X   X 
 V2  58   X   X   X   X   X   X   X   X   X   X   X   X   X   4   X  45   X   X  99   X   X   X   X   X  20   X   X   X   X 
 V3  92   X   X   X   X   X   X   X   X   X  90   X   X   X   X   X   8  53   X   X   8   X   X   X   X  26   X  59   X 100 
 V4   X   X   X   X   X   X   X  66   X  31   X   X   X  17  49   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V5   X   X   X   X   X   X   X  23   X   X  56  46   X   X  74   8  51   9  93   X   X  81   X   X   X   X  55  39  36   X 
 V6   X  75   X   X   X   X   X   X   X   X   X   X  66   X   X   X   X   X   X   X   X   X   X  68   X   X   X   X  81   X 
 V7   X   X   X   X  66  23   X   X   X  46   X  93   X   X  58   X  53   X   X  53  62   X   X   X   X   X  75  98   X  63 
 V8  33   X   X   X   X   X   X   X   X   X   X   X  83   X   5   X   X   X   X  53   X   X  37   3   X  53   X   X   X   X 
 V9  77   X   X   X  31   X   X  46   X   X   X   X  12   X   X   X   X   X  12  29   X   X   X   X   X   X   X   X   X   X 
V10  81   X   X  90   X  56   X   X   X   X   X   X  26  68   X   X   X   X   X   X   X  60   X  37   X  17   X   X   X  64 
V11   X   X   X   X   X  46   X  93   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  84 
V12   X   X   X   X   X   X  66   X  83  12  26   X   X  62   X  13   X   X   X   X   X   X   X  63   X   X  54  24   X   X 
V13   X   X   X   X  17   X   X   X   X   X  68   X  62   X   X 100  71   X  95   X   X  91   X   X   X   X  95   X  92   X 
V14   X   X   4   X  49  74   X  58   5   X   X   X   X   X   X  36   X   X   X   X   X   X  93   X  35   X   X  64   X   X 
V15  85  76   X   X   X   8   X   X   X   X   X   X  13 100  36   X   X   X  69  88  95   X   X   9   X   X   X   X   X   X 
V16   X   X  45   8   X  51   X  53   X   X   X   X   X  71   X   X   X   X  99   X   X   X   X   X   X  61   X   X  46   X 
V17   X   X   X  53   X   9   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   2   X 
V18   X   X   X   X   X  93   X   X   X  12   X   X   X  95   X  69  99   X   X   X  49   X   X   X   X   X   X   X   X   X 
V19   X   X  99   X   X   X   X  53  53  29   X   X   X   X   X  88   X   X   X   X   X   X   X   X   X   X   X   X  29   X 
V20  96   X   X   8   X   X   X  62   X   X   X   X   X   X   X  95   X   X  49   X   X   X  59   X   X   X  57   X   X   X 
V21  62   X   X   X   X  81   X   X   X   X  60   X   X  91   X   X   X   X   X   X   X   X  88   X   X  10  18   X   X   X 
V22   X   X   X   X   X   X   X   X  37   X   X   X   X   X  93   X   X   X   X   X  59  88   X   X   X   X  39   X  65   X 
V23   X   X   X   X   X   X  68   X   3   X  37   X  63   X   X   9   X   X   X   X   X   X   X   X   X   X   X   X  39   X 
V24   X  44   X   X   X   X   X   X   X   X   X   X   X   X  35   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
V25   X   X  20  26   X   X   X   X  53   X  17   X   X   X   X   X  61   X   X   X   X  10   X   X   X   X  78   X   X   X 
V26   X   X   X   X   X  55   X  75   X   X   X   X  54  95   X   X   X   X   X   X  57  18  39   X   X  78   X   X   X   X 
V27   X   X   X  59   X  39   X  98   X   X   X   X  24   X  64   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
V28   X   X   X   X   X  36  81   X   X   X   X   X   X  92   X   X  46   2   X  29   X   X  65  39   X   X   X   X   X   X 
V29   X   X   X 100   X   X   X  63   X   X  64  84   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
(V0-V8,33) (V8-V23,3) (V8-V14,5) (V14-V2,4) (V23-V15,9) (V15-V5,8) (V5-V17,9) (V17-V28,2) (V15-V12,13) (V12-V9,12) (V9-V18,12) (V2-V25,20) (V25-V21,10) (V25-V10,17) (V21-V26,18) (V5-V7,23) (V12-V27,24) (V25-V3,26) (V3-V16,8) (V3-V20,8) (V28-V19,29) (V9-V4,31) (V4-V13,17) (V14-V24,35) (V8-V22,37) (V24-V1,44) (V5-V11,46) (V7-V29,63) (V12-V6,66) 最小生成树总权值为632
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X   X   X   X  21  70   X   X   7   X   X   X   X   X   X  82   X   X   X  28   X   X   X   X  93   X 
 V1   X   X  92   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  42  81   X  86  18   X  63   X  80 
 V2   X  92   X   X   X   X   X   X   X   X   X   X   X   X   X   1   3   X   X   X   X  58   X   X  34   X   X   3   X   X 
 V3   X   X   X   X   X   X   X  38  44   X   X   X   X   X   X   X  66   X   X   X   X   X   X   X   X   X   X   X  60  67 
 V4   X   X   X   X   X   X  59   X   X   X   X  15  74   X   X   X   X   X   X   X   X   X  93   X   X   X  45   X  97   X 
 V5   X   X   X   X   X   X   X   X   X   X  15   X   X   X   X   X   X  59   X   X   5   X   X   X   1   X   X   X   X  15 
 V6   X   X   X   X  59   X   X   X   X   8   X   X   X   X   X  72   X   X   X   X   X   X   X   X  18   X   X   X   X  39 
 V7   X   X   X  38   X   X   X   X   X   X   X   X   X   7   X  27   X   X   X   X   X   X   X   X   X   X   X   X  48   X 
 V8  21   X   X  44   X   X   X   X   X   X   X  26   X   X  88  69   X   X   X   X   X  22  21   X  95   X   X  93   X  30 
 V9  70   X   X   X   X   X   8   X   X   X  48  55  70   X   X   X   X   X   X   X  17   X   X   X   X   X  82   X  86   X 
V10   X   X   X   X   X  15   X   X   X  48   X  71   X  18   X   X   4   X  17   X   X   X   X  10   X   X   X  29   4   9 
V11   X   X   X   X  15   X   X   X  26  55  71   X  44   X   X   X   X   X   X   X   X   X   X   X  24   X  47   X   X  50 
V12   7   X   X   X  74   X   X   X   X  70   X  44   X   X   X  87   X   X   X   X   X   X  13   X   X   X   X  67   X  20 
V13   X   X   X   X   X   X   X   7   X   X  18   X   X   X   X   X  78   X  43   X   X   X   X   X   X   X   X   X   X   X 
V14   X   X   X   X   X   X   X   X  88   X   X   X   X   X   X   X   X   X   X  86   X   X   X   X   X   X  97   X   X   X 
V15   X   X   1   X   X   X  72  27  69   X   X   X  87   X   X   X   X  85  47   X  61   X   X   X   X   X   X   X  29   X 
V16   X   X   3  66   X   X   X   X   X   X   4   X   X  78   X   X   X   X   X   X  20   X   X   X  29   X   X   X   X   X 
V17   X   X   X   X   X  59   X   X   X   X   X   X   X   X   X  85   X   X   X  55   X  82   X   X   X   7   X  43   X   X 
V18   X   X   X   X   X   X   X   X   X   X  17   X   X  43   X  47   X   X   X  33   X  66  83   X   2   X  94   X  30   X 
